step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.470731959131118,0,0.0,0.9701702815159078,0,0.0,0.9753913260401015,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9716680894166864,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9742944761326409,0,0.0,0.9730702892991566,0,0.0,0.9688012638908954,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9718169769028728,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.156605660140414,0,0.0,0.9652679667537911,0,0.0,0.9690054446069889,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9114522746445236,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9706273424964695,0,0.0,0.9701064125658163,0,0.0,0.9637346732857967,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9679221335125788,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.692348625268703,0,0.0,0.9331346564789571,0,0.0,0.906010190799379,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9453637429095657,0,0.0,0.5466556991500866,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9571153341739178,0,0.0,0.9455108324359678,0,0.0,0.9562368431411702,0,0.0,0.973629756383333,0,0.0,0.9461703699671673,0,0.0,0.9715110244138303,0,0.0,0.9471024270402394,0,0.0,0.734103899279558,0,0.0
20.0,1,1.0,0.017857142857142856,12.77715585709719,1,1.0,0.8178780159357657,0,0.0,0.9463338649952046,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9443171137308929,0,0.0,0.9698969809397342,0,0.0,1.0,0,0.0,1.0,0,0.0,0.952856007819815,0,0.0,0.9365766332894667,0,0.0,0.9444481228277222,0,0.0,0.9463372117113055,0,0.0,0.9606585396229856,0,0.0,0.9618417541867698,0,0.0,0.9202739564330789,0,0.0,0.9850175509993407,1,1.0
25.0,2,4.0,0.05555555555555555,11.551481150930778,1,2.0,0.7612845750824611,0,0.0,0.8897677432025932,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9655771260654098,0,0.0,0.859848822314363,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9535986345555132,0,0.0,0.9646476897882337,1,4.0,0.6976658210125356,0,0.0,0.89193187036748,0,0.0,0.7437123171371032,0,0.0,0.6668963376669377,0,0.0,0.9579156610334167,0,0.0,0.8630053416310222,2,6.0
30.0,10,23.0,0.2875,9.744708911425386,3,10.0,0.5425961146195156,2,6.0,0.5482770929512821,0,0.0,0.4767609493713102,0,1.0,0.48445260842779414,0,0.0,0.9543940008745029,2,2.0,0.6277523768601474,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9549498246998874,0,0.0,0.9829318298065987,0,2.0,0.9012894167074594,1,2.0,0.6649278948269954,0,0.0,0.6960115811349483,0,0.0,0.7786196709256977,0,2.0,0.8352182555239495,2,3.0,0.5818880070220184,10,28.0
35.0,15,69.0,0.71875,9.488376390075052,5,30.0,0.5181863159771876,0,3.0,0.5982193331212042,0,0.0,0.8912477874586777,0,1.0,0.9296434650180359,0,0.0,0.7451364668341374,0,0.0,0.6588167123322044,0,4.0,0.42193554778622117,0,0.0,1.0,0,0.0,0.9640652141930758,0,0.0,0.9696572931142772,2,5.0,0.7282223260003555,4,17.0,0.42937623243458745,0,0.0,0.9254859450913181,0,0.0,0.9511109121703409,0,2.0,0.9437587836926375,4,19.0,0.46199717656451156,15,81.0
40.0,25,174.0,1.5535714285714286,9.38601904942539,6,58.0,0.4943362813583673,2,7.0,0.565698531780429,0,0.0,0.9389796938565729,0,1.0,0.9218179603278612,2,7.0,0.5223921835273214,0,0.0,0.8872860702829881,0,4.0,0.9057222118214702,0,0.0,1.0,0,4.0,0.9551080927043538,0,0.0,0.9760434508384698,3,16.0,0.5861606260494316,6,44.0,0.3160980376202555,0,0.0,0.7637966933067897,0,0.0,0.9523135955220089,0,2.0,0.9262716438469472,6,42.0,0.46493764109271835,25,185.0
45.0,34,312.0,2.6,8.126559459406145,8,94.0,0.3814337359267629,0,2.0,0.5800793501389022,0,0.0,0.9458861588960327,0,0.0,0.9736565420693468,4,24.0,0.33184863468642445,0,0.0,0.9175652056345023,0,4.0,0.9255469982627023,0,0.0,0.9219985458206482,1,5.0,0.7604229732634857,0,0.0,0.9649665766327477,5,38.0,0.5149605842161635,6,76.0,0.04998453511051325,2,7.0,0.3185512107937073,0,0.0,0.9580309436292285,0,0.0,0.8193476685730705,8,74.0,0.4028814152442143,34,324.0
50.0,34,277.0,2.036764705882353,7.695211261783751,4,87.0,0.39168802020202426,0,4.0,0.7577017006798431,1,9.0,0.3473163068647021,0,0.0,0.9476467059395068,6,50.0,0.35974755567932687,0,0.0,0.9516341652350515,2,7.0,0.5295935811251471,0,0.0,0.9289910285637065,3,10.0,0.48652007620393867,0,0.0,0.9502583066738896,7,67.0,0.44184681698366346,6,108.0,0.440932735690738,0,3.0,0.22285360744784896,0,0.0,0.9640975321631929,1,4.0,0.8047897622971376,4,68.0,0.35212609144619883,34,417.0
55.0,30,242.0,1.6133333333333333,8.00012186227917,2,32.0,0.5311734266658803,0,4.0,0.8712672891521747,1,14.0,0.7939192934248024,0,0.0,0.9573500011583429,7,83.0,0.43121077294940996,0,0.0,0.33145241694477173,7,30.0,0.0014122620372213409,0,0.0,0.8945135565640749,0,4.0,0.5669448669134634,0,0.0,0.8700941521306884,9,107.0,0.36363969172871824,0,81.0,0.6401841958659354,0,4.0,0.4161534214129324,0,0.0,0.6849098266974373,3,13.0,0.5938673667750816,1,20.0,0.3255070529407598,30,392.0
60.0,36,353.0,2.2341772151898733,7.738679201088252,3,36.0,0.4002697242353207,0,4.0,0.9099873794114186,0,8.0,0.9141930111851265,0,0.0,0.9884460044048708,9,127.0,0.4563579704062386,1,7.0,0.3153202983696747,1,34.0,0.17306852518419927,0,4.0,0.7864250254850685,0,0.0,0.9431266081526619,1,5.0,0.6412735368002175,11,160.0,0.1930271346308471,2,6.0,0.3964595899113749,0,8.0,0.8526577146675424,2,6.0,0.16051970186139067,5,35.0,0.48645899152692096,1,10.0,0.11965351266735605,36,450.0
65.0,46,524.0,3.100591715976331,7.565971529192012,9,69.0,0.36508978497948164,1,1.0,0.695613351699023,2,7.0,0.35716099175515614,0,2.0,0.39700244167196724,11,180.0,0.3749489121969351,0,4.0,0.9326901802797548,0,9.0,0.8593519122948444,0,4.0,0.9017311387799793,0,0.0,0.9059691106579816,0,0.0,0.6427313817461221,12,219.0,0.3480428467276011,1,9.0,0.3261003860028518,0,8.0,0.9250936554411613,0,5.0,0.27214280702802934,7,66.0,0.39342715345377627,3,21.0,0.089408079460197,46,604.0
