step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.76140069770539,0,0.0,0.9670530704163524,0,0.0,0.9600789205201874,0,0.0,1.0,0,0.0,1.0,0,0.0,0.966236036025542,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9691071883915132,0,0.0,0.9563852647566005,0,0.0,0.9670236048364995,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9628101904197119,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.115118192879876,0,0.0,0.9427666356358209,0,0.0,0.9340047143426313,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9347411190554276,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9439458105033904,0,0.0,0.9317779976667143,0,0.0,0.9379514075358666,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8334526508951281,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,11.786669338777397,1,2.0,0.7385368913295186,0,0.0,0.7884497685734482,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9372716390432106,0,0.0,0.9265799467420929,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9513568425953071,0,0.0,0.749124116087405,0,0.0,0.9526455254024907,0,0.0,0.8435493740769504,0,0.0,0.9664571780294575,0,0.0,1.0,0,0.0,0.9323679101128283,0,0.0,0.4176621181300814,1,2.0
20.0,6,22.0,0.39285714285714285,11.057119523826275,2,10.0,0.6719696432708898,2,6.0,0.6226966452149392,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9324973319015957,0,0.0,0.9257349407194523,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9517593784155359,2,6.0,0.5413514237880278,0,0.0,0.9488164127707548,0,0.0,0.9730631535114815,0,0.0,0.9409138831246563,0,0.0,1.0,0,0.0,0.9555507780567819,0,0.0,0.9075286717136885,6,22.0
25.0,1,1.0,0.013888888888888888,9.03667723846806,1,4.0,0.5939112858455259,0,2.0,0.5481758408017323,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9684512021774226,0,0.0,0.8200159753711735,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6355684426949004,0,4.0,0.5643009763204668,0,2.0,0.8216552235038694,0,2.0,0.658260516523906,0,0.0,0.32918159022000587,0,1.0,0.424987484433724,0,0.0,0.8143749047969177,0,0.0,0.7840678666503909,1,15.0
30.0,15,50.0,0.625,8.983840886783353,3,13.0,0.6742448158790076,2,6.0,0.5192591762211636,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9477089454910466,0,0.0,0.9041732752819036,0,0.0,0.631553823499572,0,0.0,1.0,3,10.0,0.4561552763997082,0,0.0,0.8843963763013737,0,4.0,0.8903398163903145,2,10.0,0.6587160937692044,2,8.0,0.01777540671226055,0,3.0,0.8459117588182087,1,3.0,0.5996799916454725,2,4.0,0.07764586598979219,15,61.0
35.0,15,60.0,0.625,8.763974170381108,2,7.0,0.53338714678146,1,8.0,0.5995549730521922,0,2.0,0.3433792183973976,0,0.0,1.0,0,0.0,0.9704099197045939,0,0.0,0.9591789755569285,0,0.0,0.945523169027539,0,0.0,1.0,0,10.0,0.5690625130253274,0,0.0,0.9556823792419594,2,6.0,0.7896436679524007,4,24.0,0.5153027200713448,0,6.0,0.335659138759429,0,3.0,0.8729707346848246,3,15.0,0.4155624475415767,3,19.0,0.013033845568860364,15,100.0
40.0,16,110.0,0.9821428571428571,9.265174389775314,3,14.0,0.6047141795208232,2,13.0,0.6823399302896525,0,4.0,0.9142632861175849,0,0.0,0.9640900977529471,0,0.0,0.9668665309607984,0,0.0,0.8473782771124483,0,0.0,0.9026156082653942,0,0.0,1.0,0,4.0,0.8913105796260986,0,0.0,0.9690235666091935,1,3.0,0.42382628434437,6,52.0,0.3055379844346135,0,4.0,0.8368391119366744,0,0.0,0.8640548096181628,0,10.0,0.5544170508214603,4,42.0,0.4717630231832122,16,146.0
45.0,19,159.0,1.325,9.351760282473744,1,11.0,0.611196896336443,0,5.0,0.7737881147060879,0,4.0,0.8068348205681316,0,0.0,0.8894711450305406,1,1.0,0.5635035436887997,2,5.0,0.39717035106769816,0,0.0,0.5669277007127511,0,0.0,0.6386821646299137,0,4.0,0.9027114264360249,0,0.0,0.9606450618570306,5,22.0,0.3798377997526292,6,86.0,0.42953669117915766,0,4.0,0.9398116989825432,0,0.0,0.9684732655391265,0,0.0,0.8099838075694942,4,62.0,0.6701177771606925,19,204.0
50.0,23,232.0,1.7058823529411764,8.656235191442374,2,8.0,0.6980133208561788,2,5.0,0.47063512319651096,0,0.0,1.0,0,0.0,0.8995425770947207,3,13.0,0.5020579197397022,3,18.0,0.20812684108828813,0,0.0,0.583143573557728,0,0.0,0.9256845583274034,2,3.0,0.5543093951877455,0,0.0,0.7697504916547346,1,21.0,0.6513664589005934,6,116.0,0.5912544962259234,0,4.0,0.3102805024862505,0,0.0,0.9621486046150082,0,4.0,0.6321067208268999,4,82.0,0.6438785966510306,23,274.0
