step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.26392089651933,0,0.0,0.9675777486457974,0,0.0,0.972576362276844,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9688154511224074,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9693624608566023,0,0.0,0.9658999072640628,0,0.0,0.9663147564977901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9631252505531392,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.91272162754899,0,0.0,0.9582118849586899,0,0.0,0.9636852485136849,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9603112213911256,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9620050477091284,0,0.0,0.9590034333105731,0,0.0,0.9572872399660725,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9019286671860329,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,12.492620503169722,1,2.0,0.8261877796254914,0,0.0,0.9557270844020179,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9438718331234949,0,0.0,0.9307629358991951,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9332963171714043,0,0.0,0.9323743026759099,0,0.0,0.9628944700839351,0,0.0,0.9440775445009836,0,0.0,0.9710166505875011,0,0.0,0.9980041489729309,0,0.0,0.959423275394736,0,0.0,0.574137974113864,1,2.0
20.0,3,10.0,0.17857142857142858,11.663843534932155,2,9.0,0.6883605771846617,0,0.0,0.9504330773668779,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9618065359998219,0,0.0,0.9420776459807739,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7607249159567254,1,1.0,0.5503963342591508,0,0.0,0.9488294866067539,0,0.0,0.9533481722371023,0,0.0,0.964186531469937,0,0.0,0.546322306334236,0,0.0,0.9710814747445288,0,0.0,0.9240835808860803,3,10.0
25.0,3,9.0,0.125,9.840849351891384,0,2.0,0.7095192361121575,1,6.0,0.577759389334142,0,0.0,1.0,0,0.0,0.4291470825793792,0,0.0,0.7113910796292943,0,0.0,0.8958782226052043,0,0.0,1.0,0,0.0,1.0,2,7.0,0.4830838138871106,0,1.0,0.7725219500165413,0,0.0,0.7576398472566659,0,0.0,0.9558182722926485,0,0.0,0.43645314760129605,0,2.0,0.4491643852548526,0,0.0,0.7611995071330331,0,0.0,0.8234624448452732,3,18.0
30.0,13,38.0,0.475,8.667545235189014,1,3.0,0.7271829597503565,3,16.0,0.6160620547151168,0,2.0,0.5841824132825267,0,0.0,0.9826246939162256,3,8.0,0.45315573718189933,2,3.0,0.13629807746140524,0,0.0,1.0,0,0.0,1.0,0,4.0,0.7200831868429853,0,0.0,0.951007587383102,2,6.0,0.5580567461618439,0,0.0,0.5740661476929583,0,4.0,0.4794813215408087,0,2.0,0.8936573101468435,1,3.0,0.6045941273394303,1,3.0,0.5292680652451183,13,54.0
35.0,24,113.0,1.1770833333333333,8.070892152349435,1,2.0,0.7025739816650852,0,12.0,0.7520500289806161,0,2.0,0.9397426819567267,0,0.0,1.0,5,27.0,0.3738507708659641,3,16.0,0.23687715368008871,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8914216467867587,0,0.0,0.6904705119469106,4,25.0,0.3667478371005661,3,16.0,0.15781789349017583,0,4.0,0.9250573835287749,0,2.0,0.8205750603648733,4,20.0,0.5329547648822359,4,16.0,0.19280355737633242,24,142.0
40.0,34,256.0,2.2857142857142856,7.566355500906776,2,7.0,0.6660471368979364,1,5.0,0.55808428930294,0,2.0,0.9557389358166737,0,0.0,1.0,7,56.0,0.4104669331843348,3,31.0,0.3845118261710233,0,0.0,1.0,0,0.0,0.9647348570663674,0,0.0,0.9602765979652237,2,6.0,0.632136668524809,5,48.0,0.5532053682148431,4,36.0,0.5064839124718814,0,4.0,0.8980698603615432,1,4.0,0.15051790670756462,5,41.0,0.3799878789138073,4,36.0,0.19538778658195968,34,276.0
45.0,37,381.0,3.175,6.944608165810803,3,20.0,0.553954074993562,5,23.0,0.33587348179271054,0,4.0,0.7485266574062089,0,3.0,0.4614789624679003,8,94.0,0.3446471259346588,3,46.0,0.23312517324585755,0,0.0,0.9472273950780525,0,0.0,0.37422815237149837,0,0.0,0.9402044083740945,0,1.0,0.5605102905955864,7,81.0,0.51120513230179,4,56.0,0.6081689567386304,0,0.0,0.9301330386656449,0,10.0,0.2645318132464055,7,73.0,0.22598813110646418,0,21.0,0.18726409525803397,37,432.0
50.0,51,614.0,4.514705882352941,7.861773984104352,6,46.0,0.49335233974923265,7,57.0,0.2816921396788288,0,4.0,0.9273634828285783,0,3.0,0.8699571138443011,11,142.0,0.2763282583013626,3,61.0,0.0,0,0.0,0.9866901452176535,1,2.0,0.0005494779035051864,0,0.0,0.8860861558275062,0,0.0,0.9790032668203544,9,118.0,0.4350243682415387,4,72.0,0.5052296147650776,0,0.0,0.9479794381210729,0,4.0,0.8142115844182344,9,115.0,0.4258512982057353,1,5.0,0.7381846697357132,51,629.0
55.0,56,877.0,5.846666666666667,7.245911112552638,7,80.0,0.447957774942786,7,92.0,0.35443034297665443,0,4.0,0.9039595310116436,0,1.0,0.8617513541392479,12,199.0,0.18656012740177808,3,76.0,0.0,0,0.0,0.8991628278123017,0,0.0,1.0,1,2.0,0.6860826897398878,0,0.0,0.684396309600361,11,167.0,0.3513284325449947,4,92.0,0.4866527144340886,0,0.0,0.32462658675384737,0,4.0,0.8630141078726473,10,163.0,0.4093180616309998,1,10.0,0.7951237983461457,56,890.0
60.0,69,1097.0,7.032051282051282,5.844636613176523,9,122.0,0.31382953755679266,7,127.0,0.3517065423050802,2,8.0,0.2962720967456484,0,0.0,0.6246711338146538,13,263.0,0.24712590145390806,0,28.0,0.4118270688429851,0,2.0,0.8986647266692256,0,0.0,0.9689746489105286,0,0.0,0.8097260316862067,3,9.0,0.4867202363702206,13,227.0,0.2612149025570975,4,112.0,0.46537797969235095,4,11.0,0.08660668813393944,1,7.0,0.2732324714872865,13,223.0,0.32513756544475203,0,0.0,0.6573965265506897,69,1139.0
