step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.010162758772003,0,0.0,0.97164837196459,0,0.0,0.9766995479293485,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9719784269047061,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9750590412134499,0,0.0,0.9718494220259042,0,0.0,0.9708376440581961,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9726049964710194,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.583952084952314,0,0.0,0.9812849634112235,0,0.0,0.9818352757599953,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9799066277619759,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9849465323187483,0,0.0,0.9788364674845379,0,0.0,0.982679168682417,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9826311295562629,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.876005210255764,0,0.0,0.8420292036490092,0,0.0,0.920134608584137,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9650744968082715,0,0.0,0.9945345028938426,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9590673594476632,0,0.0,0.9640929545810573,0,0.0,0.960611906816335,0,0.0,0.9328398686081125,0,0.0,0.9587447831598237,0,0.0,0.9945537537642133,0,0.0,0.9700120662160291,0,0.0,0.9945866877802795,0,0.0
20.0,3,8.0,0.14285714285714285,11.953960094659525,2,6.0,0.696623042192763,1,2.0,0.7142981014573002,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9438058283216634,0,0.0,0.937229999937653,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9612221852924849,0,0.0,0.943091095764997,0,0.0,0.9600551871989246,0,0.0,0.9011640005665287,0,0.0,0.9665671065993426,0,0.0,0.9508832873958256,0,0.0,0.9591137394698156,0,0.0,0.9092152918292287,3,8.0
25.0,1,3.0,0.041666666666666664,10.852010324779386,0,5.0,0.6341254957312883,0,1.0,0.6086990118090564,0,0.0,0.9558308511559149,0,0.0,1.0,0,0.0,0.8340181807113612,0,0.0,0.8925046179511938,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9491767231507755,0,0.0,0.9625696899277858,0,2.0,0.813072374247087,1,4.0,0.6739830574100992,0,0.0,0.9467216985283813,0,0.0,0.9523475249942568,0,0.0,0.7751690429255025,0,0.0,0.7074338462488325,1,12.0
30.0,17,39.0,0.4875,9.211719076764396,3,10.0,0.6150887421443488,3,7.0,0.47490705107777037,0,0.0,0.9263613491567476,0,0.0,0.9113119848980518,2,3.0,0.4968017633500755,0,0.0,0.6869871905097232,0,0.0,0.9383692708513074,0,0.0,1.0,1,1.0,0.628850096959073,0,0.0,0.9542017464570632,2,8.0,0.6389870006162418,0,3.0,0.831359382329317,0,0.0,0.9626321916061097,0,0.0,0.9395131926849146,3,8.0,0.46067249171654906,3,8.0,0.12147796558100443,17,48.0
35.0,25,141.0,1.46875,8.002209375810002,5,30.0,0.4927689267540028,3,22.0,0.5577198431618198,1,1.0,0.5380537285509684,0,0.0,0.9728239176453093,3,17.0,0.36073535477249485,0,0.0,0.014055533133751016,0,0.0,0.9593661770960743,0,0.0,1.0,0,1.0,0.6240893860653307,0,0.0,0.9487870681353422,3,23.0,0.6210918416725207,1,6.0,0.6965354598203558,0,3.0,0.6569359791362857,1,1.0,0.7419836590440821,4,24.0,0.3741706763025622,4,26.0,0.18967255043514547,25,154.0
40.0,30,228.0,2.0357142857142856,7.706979669760854,6,58.0,0.468601014498441,0,9.0,0.6421850805937459,2,10.0,0.2552482450478804,0,0.0,1.0,5,41.0,0.30728066046556524,1,5.0,0.0,0,0.0,0.45599431503213844,0,0.0,0.9210309525658724,0,4.0,0.7876196427714125,0,0.0,0.9442663651099272,6,44.0,0.5202813886846624,2,13.0,0.5883985245347204,1,6.0,0.6661569037995668,3,10.0,0.4758664365573213,0,16.0,0.6533707565805161,4,50.0,0.5075037297218857,30,266.0
45.0,36,373.0,3.1083333333333334,7.59740081929098,8,97.0,0.38429315972962325,2,4.0,0.47770165512170104,0,2.0,0.30629617018581434,0,2.0,0.49277547558529583,7,74.0,0.2260707656111952,1,10.0,0.4958403808948618,3,13.0,0.10537574118545416,0,0.0,0.9086755464955691,0,4.0,0.8993833020916551,0,0.0,0.9393740754232924,7,77.0,0.3940296200296011,2,23.0,0.3033426742294567,2,16.0,0.745133022418283,0,7.0,0.4156910809692477,0,0.0,0.850159189178392,4,68.0,0.659938244338554,36,397.0
50.0,26,328.0,2.411764705882353,7.988638640638883,10,142.0,0.332087362701807,0,1.0,0.6901210082329028,0,0.0,0.9492494414074029,0,4.0,0.8572213452256813,3,67.0,0.3050305142849735,1,17.0,0.6840901179723176,0,9.0,0.7632718746769435,0,4.0,0.5163285585182658,0,4.0,0.7906402642396725,0,0.0,0.679147348027446,2,67.0,0.4013472652355841,2,39.0,0.25068820756638177,2,23.0,0.5507053352074338,0,0.0,0.8165727656725248,2,3.0,0.6985548998822414,4,88.0,0.5989154763433593,26,468.0
