step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.09747279087983,0,0.0,0.9246494764061741,0,0.0,0.9272593088169516,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9353261518603995,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9262294244309826,0,0.0,0.9295491985393308,0,0.0,0.9223105058353835,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9277835936833194,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.365276402308655,0,0.0,0.9703546271200282,0,0.0,0.9712421215535568,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8385251689981151,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9708615821593058,0,0.0,0.9726833590067965,0,0.0,0.9707889897811468,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9712166981742586,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.578552295554935,1,1.0,0.8357903891630207,0,0.0,0.9046705340638763,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9408115319969536,0,0.0,0.614852688042293,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9627383496084861,0,0.0,0.9332542719302372,0,0.0,0.9549944614070952,0,0.0,0.938904515813837,0,0.0,0.9074942771439749,0,0.0,0.9492313106474548,0,0.0,0.9466306763010532,0,0.0,0.9105287093304668,1,1.0
20.0,2,7.0,0.125,12.546921194548238,2,7.0,0.6777797012672266,0,0.0,0.9328118515575342,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9570373672958166,0,0.0,0.9025324699991363,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9520375507959259,0,0.0,0.9517922539407614,0,0.0,0.9508265034218831,0,0.0,0.9118198360504949,0,0.0,0.9468115687414853,0,0.0,0.9323594360621407,0,0.0,0.9609921209484096,0,0.0,0.948565629989036,2,7.0
25.0,0,0.0,0.0,11.68055924021743,0,3.0,0.687376980609348,0,0.0,0.876952682995406,0,0.0,0.9751749613920461,0,0.0,0.6838023464461518,0,0.0,0.9744706357926323,0,0.0,0.7884651008971658,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9765735296433418,0,0.0,0.9470581914185899,0,4.0,0.6691934439437194,0,0.0,0.8787909622101727,0,0.0,0.9618053347055198,0,0.0,0.9324157191686279,0,0.0,0.966556399257213,0,0.0,0.7259235261866334,0,7.0
30.0,13,28.0,0.35,9.586753064870258,2,8.0,0.6753629658119363,1,1.0,0.720265758615849,0,0.0,0.9914774628084588,0,0.0,0.9491922070956864,1,1.0,0.6408684354089028,3,5.0,0.34871700847683285,0,0.0,1.0,0,0.0,1.0,0,0.0,0.604360711829634,0,0.0,0.9268599705562379,2,10.0,0.704713412255297,2,3.0,0.37023805741671006,0,0.0,0.9484430403179496,0,0.0,0.9551127979336638,0,0.0,0.8842755897928882,2,4.0,0.6119451687198763,13,32.0
35.0,21,73.0,0.7604166666666666,8.42823342008416,1,2.0,0.6478822669278655,3,14.0,0.48005897965850547,0,0.0,0.964806809021471,0,0.0,0.9509568551416782,3,11.0,0.42452450330261676,5,23.0,0.16097605064975443,0,0.0,0.9547802034731802,0,0.0,0.9673743721189353,3,8.0,0.6547855084716889,0,0.0,0.9249119521853078,0,7.0,0.7772398866889273,0,7.0,0.4884518620247425,0,2.0,0.47594149305275113,0,0.0,0.8929328089709268,2,3.0,0.5360828622822432,4,17.0,0.36992252919680746,21,94.0
40.0,21,138.0,1.2321428571428572,8.392496739104592,2,10.0,0.6390302345407473,0,8.0,0.7690070713854632,0,0.0,0.9575726073728846,0,0.0,1.0,5,32.0,0.35695198959916286,5,46.0,0.16223419897350808,0,0.0,0.9724125454051112,0,0.0,0.9441121689489226,0,5.0,0.6849662184553276,0,0.0,0.9604118933282795,1,6.0,0.48563349379762755,1,7.0,0.6593011781520433,0,6.0,0.7566006157494021,1,1.0,0.5521954052609813,0,0.0,0.7151841501212718,6,48.0,0.2803524345678806,21,169.0
45.0,21,214.0,1.7833333333333334,8.592532989461318,0,6.0,0.6821600766564416,0,4.0,0.856606656604924,1,3.0,0.24664304900338072,0,4.0,0.47082020095568033,7,61.0,0.2442645350727643,5,71.0,0.27287650436891875,0,0.0,0.6810077950019341,0,0.0,0.9365913761978099,2,3.0,0.468721014703217,0,0.0,0.7697611150364582,0,8.0,0.5085959842284695,0,8.0,0.8626392755067025,0,8.0,0.8386241046880057,0,1.0,0.700184222315095,0,3.0,0.7775098598106653,6,79.0,0.4173287108924317,21,259.0
50.0,29,334.0,2.4558823529411766,8.217188318633104,1,1.0,0.7300519254311445,0,0.0,0.6406103829536919,3,15.0,3.647091052064357e-05,0,4.0,0.9160225895892691,8,99.0,0.23409271056263267,5,96.0,0.27184269539429634,0,0.0,0.9735194737398732,0,0.0,1.0,0,3.0,0.5363497402976072,2,11.0,0.4742581641755597,2,11.0,0.6480932718986997,2,11.0,0.5503904160935222,0,2.0,0.8784085085602837,0,0.0,0.9588677112049669,0,3.0,0.8295101462758893,6,111.0,0.45749475377023013,29,367.0
55.0,32,249.0,1.66,7.595576587067179,3,13.0,0.6460312516054818,1,5.0,0.5549670320025959,0,3.0,0.22440782027467046,0,2.0,0.9642164605273745,5,91.0,0.29466404060250406,0,66.0,0.2014620617649742,0,6.0,0.4362497809855257,0,0.0,1.0,2,6.0,0.7513824987569048,0,9.0,0.6937706508539677,4,27.0,0.6560971977032743,6,31.0,0.2980967661428063,1,3.0,0.21253029983551674,0,4.0,0.7416718844316369,2,10.0,0.694301469869663,8,144.0,0.33623630906146773,32,420.0
