step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.878909690677114,0,0.0,0.9584738007443657,0,0.0,0.9569882923567646,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9631897151987812,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9620127852290247,0,0.0,0.9661390354002761,0,0.0,0.9553559605522817,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9633354888456699,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.649854022560431,0,0.0,0.9679969558991427,0,0.0,0.9645844365545184,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9132071482936217,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9664772600498885,0,0.0,0.9711806098307552,0,0.0,0.9678894673800222,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9036704123644588,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,11.658847871593654,0,0.0,0.7519355549603474,0,0.0,0.7423158503970301,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9267193882208417,0,0.0,0.8187073076302696,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6391615218347945,0,0.0,0.9303692888881212,0,0.0,0.9207664105818525,0,0.0,0.9125236171144921,0,0.0,1.0,0,0.0,0.9661390354002761,0,0.0,0.9366236017227276,0,0.0,0.7662191925380049,1,2.0
20.0,6,27.0,0.48214285714285715,10.983998006780936,2,9.0,0.617804243614393,2,9.0,0.6978741952733754,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9346401974377487,0,0.0,0.927604579818358,0,0.0,1.0,0,0.0,1.0,2,9.0,0.5051219511515848,0,0.0,0.9343171790413429,0,0.0,0.9156584437630466,0,0.0,0.9313197993515129,0,0.0,1.0,0,0.0,0.8233935768579075,0,0.0,0.9320340196042959,0,0.0,0.9350711887977036,6,27.0
25.0,4,25.0,0.3472222222222222,9.88494206544231,0,3.0,0.6754310618743092,0,1.0,0.6038299208495075,0,0.0,1.0,0,0.0,0.6979738858151179,0,0.0,0.9575067485799451,0,0.0,0.7411352300168706,0,0.0,1.0,0,0.0,1.0,4,25.0,0.37926701583914085,0,0.0,0.9547913406619072,0,4.0,0.6746986382208815,0,4.0,0.6679242088227454,0,0.0,1.0,0,0.0,0.9463665638155628,0,0.0,0.9544461866764244,0,0.0,0.9241007753714977,4,37.0
30.0,5,15.0,0.1875,9.630775684443972,2,6.0,0.6467144744967136,2,6.0,0.4688141916284041,0,0.0,0.9488549622547798,0,0.0,0.9506924214050029,0,0.0,0.7174643744443365,0,0.0,0.7787868552579873,0,0.0,0.3716051531815302,0,0.0,1.0,0,19.0,0.45183821966363846,0,0.0,0.9404723065765888,1,7.0,0.7262801429480553,0,4.0,0.7589979358452026,0,4.0,0.536643292923178,0,0.0,0.9362206054114246,0,0.0,0.7215335367875886,0,0.0,0.9202217251377958,5,46.0
35.0,4,11.0,0.11458333333333333,10.288047064928065,0,3.0,0.6808993705890771,1,9.0,0.5434664817955857,0,0.0,0.813860848813072,0,0.0,1.0,1,4.0,0.6804163426377242,0,0.0,1.0,0,0.0,0.9192640984170296,0,0.0,0.9864174396659741,0,2.0,0.739648891341113,0,0.0,0.9499756381424465,0,2.0,0.7503132554259696,0,6.0,0.8143905723555405,0,4.0,0.8556748912875147,0,0.0,0.5414443994968638,2,6.0,0.45048596944625313,0,0.0,0.6950355764230856,4,36.0
40.0,11,32.0,0.2857142857142857,9.90789402500558,3,7.0,0.7000734377866329,2,12.0,0.6895193740287878,2,4.0,0.08090613874410996,0,0.0,1.0,0,1.0,0.6359181891246107,0,1.0,0.47688080686740253,0,0.0,0.9074377802809875,0,0.0,0.9462980150324468,0,4.0,0.9000432752168925,0,0.0,0.963961089008647,1,3.0,0.5440251265401949,0,4.0,0.834118168162392,0,4.0,0.8927742538662169,2,9.0,0.5599097434796246,0,3.0,0.5317220230436623,1,5.0,0.4263009715463194,11,57.0
45.0,10,36.0,0.3,9.414052601633871,1,7.0,0.5743906871298882,0,7.0,0.711510225340021,3,17.0,7.011271814293299e-05,0,2.0,0.37318177773896277,0,0.0,0.9647122458974156,0,3.0,0.8280009688308134,1,1.0,0.20062681397717638,0,0.0,0.9817045462915721,0,4.0,0.9119868056473767,0,0.0,0.9527121164875445,2,13.0,0.43119918291305165,0,8.0,0.7795138264409055,1,6.0,0.5257444071491784,0,3.0,0.845965846190474,0,3.0,0.7222663924672287,2,16.0,0.7395682011035138,10,90.0
50.0,17,64.0,0.47058823529411764,9.398023296282485,3,12.0,0.6177796060804421,2,7.0,0.5234986003165913,0,10.0,0.37071314051486776,0,8.0,0.7459405207012934,0,0.0,0.9203636267298111,0,2.0,0.8921380324429362,5,15.0,0.0005695734351239198,0,0.0,0.9519007065566053,1,5.0,0.5008311259803799,0,0.0,0.7985115857258347,3,15.0,0.6412155489603961,0,4.0,0.836602955192716,1,7.0,0.3759520189825922,0,0.0,0.9009714938239429,0,3.0,0.8718603266272911,2,26.0,0.7666303230790521,17,114.0
55.0,24,147.0,0.9865771812080537,8.988794072711014,1,11.0,0.6236198762633076,5,32.0,0.3906274536262185,0,4.0,0.8519414970187756,0,8.0,0.9034453052791632,0,0.0,0.9461212950747122,0,0.0,0.8907424961160355,5,40.0,0.22183621804048403,0,0.0,1.0,4,19.0,0.4806990573396256,2,5.0,0.6126494133376762,4,31.0,0.5820565439514536,0,2.0,0.8304281807362267,0,1.0,0.6666158880766712,0,0.0,0.4341618466266214,0,3.0,0.8957664835711756,3,37.0,0.4033998695249124,24,193.0
60.0,25,201.0,1.2802547770700636,8.684058722985807,3,9.0,0.6337739778594745,0,28.0,0.6001005558221866,0,4.0,0.9206553099871162,0,4.0,0.8732546474568721,0,0.0,0.8269609282721859,0,0.0,0.8661305541271579,5,65.0,0.5179548358408246,0,0.0,0.8588581503115935,0,15.0,0.5429347298670489,0,6.0,0.5570166827901804,5,54.0,0.41097536716277316,0,2.0,0.5528267956773937,0,0.0,0.8049306581213176,3,13.0,0.14909467234917323,1,2.0,0.7727030829885213,8,64.0,0.1740617862066302,25,266.0
65.0,35,259.0,1.505813953488372,8.466131274053753,1,6.0,0.61642838998994,2,12.0,0.7019288055674042,0,0.0,0.8573084084708512,2,8.0,0.3187775854182749,0,0.0,0.8900026629218059,0,0.0,0.6671742079072992,1,47.0,0.5630851240358125,0,2.0,0.8400210936125558,2,10.0,0.7203050512102288,0,4.0,0.9017870717827127,8,91.0,0.27970272072748215,0,0.0,0.5854146777765015,1,2.0,0.12373569658659327,4,33.0,0.5161838529642804,2,10.0,0.6702171630686041,12,115.0,0.3350141644732419,35,340.0
70.0,40,390.0,2.074468085106383,8.586649305971957,1,6.0,0.634303904565864,4,25.0,0.4757861553435747,0,0.0,0.8851771001118486,1,4.0,0.15312879322909076,1,2.0,0.8190987328302921,2,8.0,0.4305281294993206,0,1.0,0.7350882905734991,0,4.0,0.8048285189806911,0,6.0,0.7541235407097028,0,2.0,0.8716988439874568,9,134.0,0.40574997438485455,0,0.0,1.0,5,24.0,0.1490900150772222,0,21.0,0.737396331359226,5,26.0,0.5053017450278795,12,175.0,0.30746481431680583,40,438.0
75.0,50,547.0,2.7908163265306123,7.798340915425566,4,20.0,0.5410518922183756,0,17.0,0.34665237929608317,0,0.0,0.9733580727796962,2,12.0,3.414451588685626e-05,3,10.0,0.6719967597948643,5,25.0,0.46845656679230785,3,6.0,0.5678601908395878,0,4.0,0.7639122243790915,2,8.0,0.5812207983542221,1,2.0,0.5079526511935062,11,188.0,0.41602439263866214,0,2.0,0.43201279149524857,0,25.0,0.5832223849931614,1,9.0,0.37542650338788364,6,53.0,0.3078162997356355,12,235.0,0.13699968153672867,50,616.0
80.0,44,494.0,2.4097560975609755,7.54089975580407,0,14.0,0.5392786107416971,1,9.0,0.5689816366576803,0,4.0,0.5227720215077418,0,4.0,0.46111340834117487,4,29.0,0.550520264180183,5,50.0,0.41366975288496605,5,30.0,0.5018072624851891,4,15.0,0.31263945629608686,2,10.0,0.3256946142438052,0,6.0,0.5797963871674165,13,246.0,0.298523023358933,0,4.0,0.8565193288596169,0,4.0,0.9047901380332132,0,8.0,0.5220628940477725,2,43.0,0.47484713722874816,8,213.0,0.11155983805643621,44,689.0
85.0,38,486.0,2.3823529411764706,8.721824077591535,2,5.0,0.6632979280959904,1,6.0,0.6989342187574886,0,4.0,0.84617452173209,0,4.0,0.8870874958299698,7,57.0,0.3583350885889291,5,75.0,0.0,1,26.0,0.4307774060391057,1,21.0,0.4326712706281672,3,15.0,0.39487205953768234,0,4.0,0.9258315938459404,16,318.0,0.16860348808255807,0,4.0,0.9021796991460962,0,0.0,0.6482616771825882,0,8.0,0.8219325779530254,0,6.0,0.7797276003376045,2,135.0,0.5354874316166407,38,688.0
90.0,42,570.0,2.8934010152284264,8.07572933730666,1,4.0,0.6124524925469016,4,18.0,0.6060447468336532,0,4.0,0.9114056803669687,0,4.0,0.8845493633002999,2,50.0,0.3912743266350845,5,106.0,0.16211046273726548,4,14.0,0.041175612978474004,2,16.0,0.699116420326765,2,16.0,0.364599606649001,0,4.0,0.8190384108778478,17,405.0,0.1191230017725315,0,0.0,0.8716483057035229,0,4.0,0.43392829411316947,1,8.0,0.7751819651498585,4,11.0,0.6074809298236734,0,81.0,0.6380580195327045,42,745.0
95.0,56,763.0,3.7960199004975124,7.028576445209253,4,18.0,0.5922997032993547,1,20.0,0.40745620074938316,2,7.0,0.5467802690088727,0,0.0,0.8435088223853379,0,10.0,0.7393193504021945,5,133.0,0.5584655301816471,0,18.0,0.13763349842049555,2,24.0,0.6851733820450383,5,30.0,0.49117981705906105,2,7.0,0.5828824702473979,19,497.0,0.2617796676959182,2,7.0,0.20061775319151473,0,4.0,0.838220409520456,3,15.0,0.10377587104646922,5,36.0,0.35029658534898683,6,102.0,0.36354520672494656,56,928.0
100.0,70,967.0,4.626794258373206,6.593134470895561,5,42.0,0.6113502360943821,5,18.0,0.36627129558077914,7,32.0,0.04906241518257305,0,0.0,1.0,3,8.0,0.6371651735242747,5,158.0,0.5755828868696883,0,0.0,0.8741816696822131,0,4.0,0.5705489764650307,0,24.0,0.45873520872163587,2,11.0,0.4394684093842589,21,598.0,0.3224921269608429,2,17.0,0.6207973656830064,0,0.0,0.8244319055337295,7,44.0,0.09792199504563757,8,70.0,0.2637801655600985,5,82.0,0.2487457450278335,70,1108.0
105.0,76,1221.0,5.814285714285714,6.504080023847563,7,70.0,0.38291279108661513,7,52.0,0.28461865416150833,8,74.0,0.39125749760234585,0,0.0,1.0,6,35.0,0.44352013149766417,7,184.0,0.13505655734767189,0,0.0,0.884224036637594,0,0.0,0.5429428574876217,2,9.0,0.44324086119894635,3,23.0,0.6357363026493428,22,700.0,0.17681262544272405,0,4.0,0.8987364948276003,0,0.0,0.5543748455540336,7,79.0,0.3994391741034416,4,70.0,0.4424980020235113,3,27.0,0.29497887383529375,76,1327.0
110.0,63,1273.0,5.839449541284404,6.795546728444197,9,111.0,0.4134462160186041,1,51.0,0.4872768939048664,2,71.0,0.6253939127224162,0,8.0,0.4375578869610738,5,41.0,0.26636618960348635,12,239.0,0.03548059745202116,0,0.0,0.41043656239182047,1,4.0,0.19562997746921257,0,4.0,0.5436533454823479,3,38.0,0.6936901058703859,25,818.0,0.14150393681898243,0,0.0,0.9057150929142037,0,2.0,0.38607748791844865,1,66.0,0.49462748541850743,0,22.0,0.7066126347533207,4,32.0,0.6510445491090138,63,1507.0
