step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.620526857988569,0,0.0,0.8397593629467849,0,0.0
20.0,0,0.0,0.0,13.579635073861699,0,0.0,0.9634780614792948,0,0.0
25.0,0,0.0,0.0,13.901902537609399,0,0.0,0.9832118735087862,0,0.0
30.0,0,0.0,0.0,13.398532597807822,0,0.0,0.9238688757006961,0,0.0
35.0,0,0.0,0.0,13.613933141455169,0,0.0,0.9227137090261686,0,0.0
40.0,0,0.0,0.0,14.08307867315428,0,0.0,0.9812585636479156,0,0.0
45.0,0,0.0,0.0,13.321934676496967,0,0.0,0.9744150415008885,0,0.0
50.0,0,0.0,0.0,13.473703419014226,0,0.0,0.9852804484883916,0,0.0
55.0,0,0.0,0.0,12.845986001219337,0,0.0,0.9333894541748091,0,0.0
60.0,0,0.0,0.0,12.730504017137264,0,0.0,0.9454245762345839,0,0.0
65.0,1,2.0,0.16666666666666666,11.885038903623446,1,2.0,0.8823566729966169,1,2.0
70.0,1,7.0,0.5833333333333334,11.916651030388387,1,7.0,0.8852207105482376,1,7.0
75.0,1,12.0,0.8571428571428571,11.960978551788372,1,12.0,0.8742454903823765,1,12.0
80.0,1,17.0,1.2142857142857142,11.97809088030038,1,17.0,0.8663784311742887,1,17.0
85.0,1,22.0,1.375,10.843160434070127,1,22.0,0.7968641731041423,1,22.0
90.0,2,32.0,2.0,10.86096368474929,2,32.0,0.8004478568567944,2,32.0
95.0,2,42.0,2.1,10.88827268894119,2,42.0,0.7917400228765079,2,42.0
100.0,2,52.0,2.1666666666666665,11.383471295618833,2,52.0,0.8224742358298498,2,52.0
105.0,2,62.0,2.2962962962962963,11.79108766281516,2,62.0,0.8651256197097061,2,62.0
110.0,2,72.0,2.4827586206896552,11.982400917210054,2,72.0,0.8789810700826877,2,72.0
115.0,2,82.0,2.8275862068965516,11.747092758710103,2,82.0,0.8749594436332271,2,82.0
120.0,4,95.0,3.1666666666666665,10.982415345321042,4,95.0,0.7836475040533254,4,95.0
125.0,7,121.0,3.5588235294117645,10.274652354051547,7,121.0,0.7156571397646029,7,121.0
130.0,7,156.0,4.588235294117647,10.257017943373537,7,156.0,0.7131644192494385,7,156.0
135.0,8,196.0,5.297297297297297,10.450637253276017,8,196.0,0.7329601514763673,8,196.0
140.0,8,236.0,5.9,10.46952343618973,8,236.0,0.7430839941079399,8,236.0
145.0,9,279.0,6.804878048780488,9.947959271594783,9,279.0,0.7029264686735984,9,279.0
150.0,6,140.0,3.111111111111111,9.784807081183489,6,325.0,0.7056515528277071,6,325.0
155.0,3,75.0,1.6304347826086956,10.367741894563476,3,105.0,0.8119324770939991,3,105.0
160.0,5,97.0,1.94,10.253253634155866,5,97.0,0.7574503541092029,5,97.0
165.0,8,136.0,2.4727272727272727,10.871979233267965,8,136.0,0.7566055997732559,8,136.0
170.0,6,142.0,2.491228070175439,10.897985901827925,6,175.0,0.731346424412268,6,175.0
175.0,7,175.0,2.8688524590163933,10.603811444250152,7,175.0,0.7653336879390253,7,175.0
180.0,8,214.0,3.242424242424242,11.117236000798368,8,214.0,0.7884703998442447,8,214.0
185.0,8,254.0,3.6285714285714286,11.577217507947816,8,254.0,0.8039225507998764,8,254.0
190.0,9,296.0,3.9466666666666668,11.61123916710131,9,296.0,0.79492638004577,9,296.0
195.0,10,343.0,4.2875,11.488106786583325,10,343.0,0.7849089103683418,10,343.0
200.0,12,399.0,4.807228915662651,11.493547600629462,12,399.0,0.781026030545859,12,399.0
205.0,15,463.0,5.511904761904762,10.950340653483593,15,463.0,0.725016450739591,15,463.0
210.0,16,543.0,6.542168674698795,10.765124382972104,16,543.0,0.7227263408681169,16,543.0
215.0,16,623.0,7.079545454545454,10.53179784134136,16,623.0,0.7087962776763276,16,623.0
220.0,19,709.0,7.623655913978495,10.527865420525973,19,709.0,0.7153185532978074,19,709.0
225.0,19,804.0,8.375,10.560497557624954,19,804.0,0.7049111032622905,19,804.0
230.0,19,899.0,8.99,10.489905238009667,19,899.0,0.6948666210406935,19,899.0
235.0,21,1000.0,9.615384615384615,10.46956439206387,21,1000.0,0.6921739661390935,21,1000.0
240.0,22,1109.0,10.36448598130841,10.331868039757023,22,1109.0,0.6817762971918919,22,1109.0
245.0,25,1227.0,11.36111111111111,10.177778084652287,25,1227.0,0.661288106610252,25,1227.0
250.0,27,1356.0,11.894736842105264,9.891018195896516,27,1356.0,0.6240205106528574,27,1356.0
255.0,29,1499.0,12.922413793103448,10.014426869982453,29,1499.0,0.6293138758237318,29,1499.0
260.0,29,1644.0,13.475409836065573,10.101311905693418,29,1644.0,0.6541931840873175,29,1644.0
265.0,29,1789.0,14.086614173228346,10.13048160038444,29,1789.0,0.6555614356896392,29,1789.0
270.0,31,1939.0,15.031007751937985,10.022851272373954,31,1939.0,0.6377921527032289,31,1939.0
275.0,33,2101.0,15.67910447761194,9.736961055753651,33,2101.0,0.6088048789700884,33,2101.0
280.0,39,2284.0,16.918518518518518,9.286339429435325,39,2284.0,0.5656749739839593,39,2284.0
285.0,42,2488.0,18.028985507246375,8.99379824583957,42,2488.0,0.5548366786266332,42,2488.0
290.0,44,2708.0,19.34285714285714,8.835437251426539,44,2708.0,0.5434129217361657,44,2708.0
