step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.471994008634798,0,0.0,0.9298067131321757,0,0.0,0.9313994066268623,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9269147553684591,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9327048279224128,0,0.0,0.9378406962740179,0,0.0,0.926075557174264,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9316763072518139,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,14.131446516228351,0,0.0,0.976052416082805,0,0.0,0.9764324612793082,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9764051827494947,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.97902135802764,0,0.0,0.9791593671235651,0,0.0,0.9771055229367688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.94609671208983,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.264085484491364,0,0.0,0.8736575415175964,0,0.0,0.8987423406665708,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9254761471825731,0,0.0,0.7634882644113363,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5690878069960583,0,0.0,0.7377216666373988,0,0.0,0.9289580032860651,0,0.0,0.9435161465363854,0,0.0,1.0,0,0.0,0.9185628698965043,0,0.0,0.8909097802013356,0,0.0,0.79383654059845,0,0.0
20.0,5,21.0,0.375,11.108148570667845,1,3.0,0.7276586062995503,1,3.0,0.7085454965637277,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9486327479144862,0,0.0,0.9378949480511162,0,0.0,1.0,0,0.0,1.0,2,10.0,0.532940971824944,1,5.0,0.5579685696614692,0,0.0,0.877121087542264,0,0.0,0.8652067126867766,0,0.0,1.0,0,0.0,0.9279963618906769,0,0.0,0.9427628637079765,0,0.0,0.9077425766193286,5,21.0
25.0,8,31.0,0.4305555555555556,9.479389606971923,2,4.0,0.6402737110299717,0,0.0,0.7440387333595448,0,0.0,1.0,0,0.0,0.9185628698965043,0,0.0,0.9803761023889133,0,0.0,0.8553869793933775,0,0.0,1.0,0,0.0,1.0,4,27.0,0.4353557270069446,0,0.0,0.6337210544276235,1,4.0,0.6652832791324751,0,2.0,0.6587090487999685,0,0.0,1.0,0,2.0,0.3533143132418226,1,1.0,0.6959418557322631,0,0.0,0.6839053626128303,8,40.0
30.0,17,57.0,0.7125,8.283497809898595,3,13.0,0.5526200247720878,2,6.0,0.6640689921294815,0,0.0,1.0,0,0.0,0.9279963618906769,0,0.0,0.9574493498246793,2,6.0,0.4547589213616295,0,0.0,1.0,0,0.0,1.0,1,18.0,0.39222988071185555,0,0.0,0.9268331654984344,2,10.0,0.6402359389684951,2,9.0,0.49972261603640394,0,0.0,1.0,0,4.0,0.8250123101292041,2,8.0,0.5451681553877846,3,9.0,0.3802923579461917,17,83.0
35.0,18,107.0,1.1145833333333333,8.41291996921157,5,33.0,0.590591295941634,1,1.0,0.5876011313025018,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7239706000173122,4,22.0,0.363051506476235,0,0.0,1.0,0,0.0,0.9185628698965043,0,5.0,0.6227335747112667,0,0.0,0.946744026192652,0,4.0,0.7379632449081841,4,32.0,0.48903904406949555,0,4.0,0.7544474771434425,0,4.0,0.8837282244145258,0,1.0,0.5504594498345924,4,27.0,0.07896927673358475,18,133.0
40.0,19,83.0,0.7410714285714286,7.646735090727925,1,24.0,0.5387703022941305,3,13.0,0.44521840849252287,0,4.0,0.40716347693765575,0,0.0,1.0,2,8.0,0.5748156914162037,5,47.0,0.16557684511984158,0,0.0,1.0,0,0.0,0.9279963618906769,2,10.0,0.6223623508513155,0,0.0,0.9379963613852156,2,7.0,0.5333230224451263,1,22.0,0.5066415908308773,0,4.0,0.8875281258522035,2,8.0,0.3878113377275647,1,3.0,0.8018162340701379,0,17.0,0.6990855340492921,19,167.0
45.0,18,86.0,0.7166666666666667,7.777421912268082,3,12.0,0.6152276887530959,0,9.0,0.658952968623361,0,4.0,0.8723124963366311,0,0.0,1.0,3,21.0,0.42233352932080775,1,38.0,0.15169314034393153,0,2.0,0.38600822765851717,0,0.0,1.0,4,28.0,0.5048989855232625,0,0.0,0.952317820252643,1,5.0,0.4601790712171037,5,26.0,0.4989906981634553,0,8.0,0.45507232841156486,0,7.0,0.4158777719414483,1,12.0,0.6383508094369438,0,2.0,0.9400518755288818,18,174.0
50.0,22,85.0,0.625,8.096671439502957,2,10.0,0.5309670095720661,0,4.0,0.8379387691874408,0,4.0,0.9052483502794618,0,4.0,0.8271591088354111,6,46.0,0.27798417803867986,1,6.0,0.24580376517242003,0,4.0,0.827238239635812,0,0.0,1.0,2,25.0,0.31134802414923474,0,0.0,0.9551679088637639,3,14.0,0.5411800578381374,0,21.0,0.4420104383000886,6,27.0,0.40437554150307536,0,0.0,0.7468274106303184,2,7.0,0.718343121981774,0,2.0,0.5127270531819227,22,174.0
55.0,31,123.0,0.8145695364238411,8.042523214827197,4,22.0,0.6012657075316168,1,7.0,0.4959868154295436,0,0.0,0.4362824208555145,0,4.0,0.857954261043747,2,37.0,0.44398786955671316,1,9.0,0.2010092145411104,0,4.0,0.9267004016740107,0,0.0,1.0,3,19.0,0.5156757637663965,0,0.0,0.9725460075160687,5,32.0,0.6274244955403697,5,18.0,0.5635889604388488,1,33.0,0.41276916693229904,3,7.0,0.556531238554514,3,19.0,0.6663268944890278,3,13.0,0.4821683606045344,31,224.0
60.0,34,190.0,1.1949685534591195,8.16241521310657,1,18.0,0.5656612096732027,6,31.0,0.31596284432829164,0,4.0,0.780848999035095,0,0.0,0.8756331475489321,0,7.0,0.7589545102363541,1,16.0,0.7335695798576268,0,0.0,0.6892111335108311,0,0.0,0.9406686720037839,2,11.0,0.31543931317370644,0,2.0,0.7845072045110517,0,23.0,0.6698784687581903,5,41.0,0.46838306938390234,5,29.0,0.5042163059769494,4,25.0,0.2903706332145383,5,37.0,0.42557240219218956,5,36.0,0.5671384933323754,34,280.0
65.0,34,235.0,1.3428571428571427,8.202780643267937,2,8.0,0.669065119389166,7,65.0,0.5103092750924756,0,2.0,0.9134288044423857,0,2.0,0.6989810066440193,4,17.0,0.5774571907613216,0,4.0,0.9345889882807894,0,2.0,0.4177099266133939,0,0.0,0.8964337182574815,6,30.0,0.34551695102472685,0,4.0,0.8120082262435333,2,7.0,0.5368246348372067,5,68.0,0.6072118236527105,0,23.0,0.2235708188887566,2,28.0,0.2955893190833866,1,28.0,0.42362455774250973,5,59.0,0.5145799205182342,34,347.0
70.0,37,344.0,1.8105263157894738,7.973107179400909,3,9.0,0.5959416069007488,7,100.0,0.48778148393341364,0,0.0,0.8889783557310853,0,4.0,0.6269324725997799,7,47.0,0.38661618856649765,0,0.0,0.9129193687638159,0,2.0,0.9154107276608187,1,3.0,0.5029473251484193,1,32.0,0.4103394602696372,1,8.0,0.6983834355588139,0,8.0,0.393026186202617,5,93.0,0.6110493927965174,6,28.0,0.10833752302716347,0,6.0,0.690629053932077,1,7.0,0.5879768791316301,5,86.0,0.6006658598106419,37,433.0
