step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.527557215727679,0,0.0,0.9844460833361055,0,0.0,0.9849369841576971,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9845034876533176,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9842775413020246,0,0.0,0.9853954997878094,0,0.0,0.9856718065591472,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9856916201122214,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.126144117866563,0,0.0,0.9286185443673557,0,0.0,0.9693093082125186,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8991855646855085,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9745122304611729,0,0.0,0.970597595611431,0,0.0,0.9705930267277806,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9717614568006443,0,0.0,1.0,0,0.0
15.0,3,4.0,0.1,11.189564126662926,0,0.0,0.8772886030746584,1,2.0,0.7058037575338386,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9452334581029302,0,0.0,0.586326376934544,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6728934106782223,1,1.0,0.6578252279803899,0,0.0,0.9527085501970397,0,0.0,0.9715279383929418,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9498833006324104,0,0.0,0.9733820519312993,3,4.0
20.0,9,38.0,0.6785714285714286,10.185356126401997,2,6.0,0.6453627166511173,2,11.0,0.6947064522564931,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9586051281285796,0,0.0,0.9817556015445219,0,0.0,1.0,0,0.0,1.0,3,11.0,0.44234523753118127,2,10.0,0.47821412436173255,0,0.0,0.9564483390889832,0,0.0,0.9392683546558444,0,0.0,1.0,0,0.0,1.0,0,0.0,0.951453956640329,0,0.0,0.9755714056933492,9,38.0
25.0,0,0.0,0.0,9.210500361297838,0,3.0,0.7170685309627275,0,1.0,0.6498423770084325,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8545720793229045,0,0.0,0.8152174008875077,0,0.0,1.0,0,0.0,1.0,0,8.0,0.6265334642983488,0,2.0,0.5796438438076174,0,4.0,0.6774264992516068,0,4.0,0.5890652246285375,0,4.0,0.4312577543224142,0,4.0,0.46935919658854586,0,0.0,0.7987967190032921,0,0.0,0.6811925123382692,0,30.0
30.0,16,46.0,0.575,8.907702777063006,2,6.0,0.6476973369828664,2,7.0,0.6275304585438363,0,0.0,1.0,0,0.0,1.0,2,3.0,0.4844980093874798,2,5.0,0.31161261766831916,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8990623490389438,0,0.0,0.9204861773497053,1,9.0,0.735295297475628,2,11.0,0.6991532309924062,0,4.0,0.860148429243509,0,4.0,0.8986344185622603,2,4.0,0.4776967839642648,3,9.0,0.1597594181002961,16,62.0
35.0,19,102.0,1.0625,8.737892674631917,0,1.0,0.7043228816363476,4,23.0,0.5110775656278859,0,0.0,1.0,0,0.0,1.0,0,1.0,0.635779210874553,4,24.0,0.1641812873202599,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9710693755184037,0,0.0,0.9657859030148337,3,20.0,0.6180031618574818,4,24.0,0.574652471091815,0,4.0,0.904366161569385,0,2.0,0.8825629368806075,0,2.0,0.6314232566948653,4,29.0,0.09477341072090259,19,130.0
40.0,18,132.0,1.1785714285714286,9.275125818407961,2,6.0,0.6901169438504026,0,12.0,0.788191101455806,0,4.0,0.7435585280521835,0,0.0,0.7387738509435369,0,0.0,0.9469814867754922,4,44.0,0.532127440053966,0,0.0,1.0,0,0.0,1.0,1,7.0,0.5605551313690057,2,4.0,0.6020791212217541,5,39.0,0.4491474649370812,4,40.0,0.4916680364128021,0,0.0,0.9414364905066943,0,2.0,0.5418910703871065,0,0.0,0.9088047893564137,0,19.0,0.73094183600471,18,177.0
45.0,11,86.0,0.7166666666666667,9.497690499662246,0,4.0,0.643139427600218,2,10.0,0.724997608806433,0,4.0,0.9001896189680547,0,0.0,0.9383174093691693,0,0.0,0.7327756530701971,0,25.0,0.7154980662948063,0,4.0,0.42918371526554694,0,0.0,1.0,3,20.0,0.6557376315672783,0,1.0,0.6023944872967015,2,37.0,0.2856797545366024,4,62.0,0.3186430227187387,0,0.0,1.0,0,4.0,0.5455101072161019,0,0.0,0.8926005524018379,0,2.0,0.9262854992416106,11,173.0
50.0,12,107.0,0.7867647058823529,9.945480154052465,1,5.0,0.7997808403518306,1,7.0,0.5305923709239158,0,2.0,0.8935545143909741,0,0.0,0.9264016934594114,2,3.0,0.5459411029422342,0,0.0,0.7485791018095277,0,4.0,0.9484709824236686,0,0.0,0.914952582197964,0,11.0,0.6834786431041482,0,0.0,0.9712066056225392,3,22.0,0.606666179374861,4,88.0,0.48549805190251155,0,4.0,0.4544663672018109,0,4.0,0.8293846143435414,0,0.0,0.9193443140474189,1,3.0,0.6774768949527268,12,153.0
