step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.830978103541025,0,0.0,0.9209794502141373,0,0.0,0.9191119547792468,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9217550632942246,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9153508301139972,0,0.0,0.9189924216173335,0,0.0,0.9224223855174652,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9178678595547307,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.522070834327444,0,0.0,0.944169299184657,0,0.0,0.9809683406917882,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9730439634662273,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9799945513507311,0,0.0,0.981443787253429,0,0.0,0.981609275032956,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.98099180053673,0,0.0,1.0,0,0.0
15.0,4,6.0,0.15,10.85231339632534,1,3.0,0.7687406420779639,0,0.0,0.963056218270476,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6537080214251499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9702655134435818,0,0.0,0.983569249886236,1,1.0,0.6620842706568196,0,0.0,0.9433973100751832,0,0.0,0.9047201435492535,0,0.0,0.9118939265430119,1,1.0,0.6360579923063061,0,0.0,1.0,4,6.0
20.0,1,1.0,0.017857142857142856,10.558397255386373,1,1.0,0.6543753096728756,0,4.0,0.7552171394038348,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7276457933015656,0,2.0,0.4025784549271946,0,0.0,1.0,0,0.0,1.0,0,0.0,0.930410597366103,0,0.0,0.9691280918456008,0,0.0,0.8281115469291973,0,4.0,0.7211063055309115,0,0.0,0.933136578209715,0,0.0,0.9720191241632627,0,0.0,0.7499261373576932,0,2.0,0.42302162435719115,1,13.0
25.0,4,14.0,0.19444444444444445,12.309262757840443,3,13.0,0.6279716747459597,0,4.0,0.95596088140354,0,0.0,1.0,0,0.0,0.9183678282873279,0,0.0,0.9717363568339192,0,2.0,0.9493671478796527,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9526480397578228,0,0.0,0.9593558026084557,1,1.0,0.7650134662936221,0,4.0,0.9425062310142124,0,0.0,0.9413270410949142,0,0.0,0.9619875408898607,0,0.0,0.9647235782919924,0,2.0,0.9271616940982383,4,26.0
30.0,3,5.0,0.0625,11.540336334941395,1,11.0,0.6168742346679441,0,4.0,0.9203967945192928,0,0.0,0.9858403022628861,0,0.0,0.9740512656463832,1,2.0,0.7299383104072227,0,2.0,0.9424431387301967,0,0.0,1.0,0,0.0,1.0,0,0.0,0.954461222974453,0,0.0,0.9448226683198757,1,5.0,0.576884200171805,0,4.0,0.8972577239164993,0,0.0,0.9269497468638024,0,0.0,0.964959541558584,0,0.0,0.7973670754275691,0,2.0,0.9480339141547725,3,30.0
35.0,14,38.0,0.3958333333333333,9.353390093611187,3,10.0,0.6831302027432282,2,7.0,0.46202925865383376,0,0.0,0.9416586120155627,0,0.0,0.9803707008542979,3,9.0,0.4624047123627749,1,3.0,0.21717556796085158,0,0.0,1.0,0,0.0,0.9844469303205637,0,0.0,0.9466493911615582,0,0.0,0.9720759516398236,3,14.0,0.6864655120142079,1,6.0,0.6329502220355274,0,0.0,0.9515969444464542,0,0.0,0.9353315858995322,1,5.0,0.613162505342963,0,2.0,0.5063472001851282,14,56.0
40.0,32,155.0,1.3839285714285714,8.49765585335932,5,28.0,0.5656108586785721,5,28.0,0.4345960403957052,0,0.0,0.7308509829333061,0,0.0,0.9416155336807424,4,26.0,0.3914987158440136,5,21.0,0.16207746882259771,0,0.0,1.0,0,0.0,0.9556211070013113,0,0.0,0.9725011003074144,0,0.0,0.9718533769068296,5,32.0,0.6061075351181465,5,24.0,0.412993595020138,0,0.0,0.9500501680760559,0,0.0,0.9458652055794573,0,3.0,0.8280912316970921,3,14.0,0.28449077803186734,32,176.0
45.0,35,304.0,2.533333333333333,8.155301630785122,7,57.0,0.4393721673649417,5,53.0,0.4278223355569396,0,4.0,0.5639911104634495,0,0.0,0.9225826202533227,6,52.0,0.26451422100024763,5,46.0,0.2614027462544524,0,2.0,0.5016024959432543,0,0.0,0.9329103565769395,0,0.0,0.9480201697853103,0,0.0,0.9597775098677422,7,57.0,0.4542540206373784,5,49.0,0.3245680535009524,0,0.0,0.9519763207250838,0,0.0,0.9744429483733379,0,2.0,0.816067962109592,0,16.0,0.7050384098166854,35,338.0
50.0,30,343.0,2.5220588235294117,8.801498053536122,8,93.0,0.4392142400390455,5,78.0,0.4275021034831285,1,9.0,0.7856568021619055,0,0.0,0.8815520724918509,2,44.0,0.32108321764133024,0,37.0,0.47784402360561495,0,6.0,0.7800538450415442,0,0.0,0.9688841752125579,0,0.0,0.9752118093217308,0,0.0,0.9796156366496379,7,92.0,0.38618370205370967,5,74.0,0.3680785729277688,0,0.0,0.9504753563757546,1,1.0,0.6970424067926853,0,0.0,0.7987252689915559,1,7.0,0.8096417488695166,30,441.0
55.0,30,309.0,2.06,8.729376263266287,10,138.0,0.38481245239548456,0,51.0,0.6054282899272101,1,14.0,0.8458557456806226,0,0.0,0.9257037279509596,0,6.0,0.7369217713231571,2,9.0,0.6290920529524752,0,6.0,0.8896953473860646,0,0.0,0.8934030879991323,0,4.0,0.8050022483648452,0,0.0,0.9901463744655646,10,139.0,0.37500681899155097,1,50.0,0.47854018105888835,0,2.0,0.7493066489480961,3,10.0,0.4273409736507689,2,7.0,0.7152937968551175,1,4.0,0.3970812984258733,30,440.0
60.0,33,316.0,2.0256410256410255,7.999306023695838,5,127.0,0.3263319460337227,2,7.0,0.518994755085047,2,20.0,0.4667144507544603,0,4.0,0.44445699129829286,1,7.0,0.6083075546563547,0,6.0,0.8511385894333154,0,4.0,0.8642152564536525,0,0.0,0.9061690788278687,0,4.0,0.9030325816203981,0,0.0,0.9565695518051042,11,193.0,0.26077428204719516,2,8.0,0.2538057078636374,0,4.0,0.8911764299068182,0,7.0,0.6307521545462464,4,23.0,0.5817914944300179,6,25.0,0.08131512939597373,33,439.0
65.0,40,435.0,2.5290697674418605,8.040938187161188,2,63.0,0.4818856677039948,0,4.0,0.7326902699755817,6,45.0,0.3224252464242862,0,4.0,0.8937766997607305,6,27.0,0.5258991351743064,1,8.0,0.5597582684190944,1,5.0,0.4801898048305767,0,0.0,0.9331179166712611,0,4.0,0.8903161266774955,0,0.0,0.9413597905099935,13,257.0,0.2120447242390867,0,6.0,0.3299902056776546,0,2.0,0.9055226125353888,0,0.0,0.9242250033824453,5,47.0,0.5240875634203789,6,59.0,0.10361159869049333,40,531.0
70.0,49,525.0,2.8225806451612905,7.512448202275209,4,65.0,0.429535890250803,0,2.0,0.9161800536945641,1,37.0,0.2914518761401974,0,6.0,0.8646067358222975,8,63.0,0.4901098392085347,6,26.0,0.26158950235054457,5,25.0,0.25584240711807615,0,0.0,1.0,2,6.0,0.5050541401965366,0,0.0,0.9556711147483722,15,332.0,0.15345859464705897,0,4.0,0.8730921951796009,1,3.0,0.4452343687910632,0,0.0,0.9358332878098338,7,79.0,0.37146956113954277,0,49.0,0.5530279021546025,49,697.0
75.0,68,753.0,4.114754098360656,6.798691786339372,10,94.0,0.3128349019740879,1,3.0,0.4966074744783587,3,17.0,0.6745473603679095,0,4.0,0.8076266459339153,6,68.0,0.40099333103504275,7,64.0,0.10721541317763343,5,50.0,0.0,0,0.0,0.7058230036268178,5,26.0,0.35979663381671984,0,0.0,0.9531321516467028,17,415.0,0.2623227095197132,0,2.0,0.8990261055316993,5,20.0,0.4149194515945491,0,0.0,0.9203200115908388,9,121.0,0.21321824555511198,0,4.0,0.9218334909836698,68,888.0
80.0,69,1002.0,5.273684210526316,6.862485802503986,6,92.0,0.3807979164416006,6,25.0,0.4368943123812055,0,9.0,0.7498161221466834,0,4.0,0.837474860915401,5,46.0,0.3856408177696897,7,99.0,0.44807690831680896,5,79.0,0.1259356277825648,0,0.0,0.9396453164883536,5,51.0,0.42243304774083934,0,0.0,0.9629662762417143,19,507.0,0.2901671009618578,0,0.0,0.8924946504512269,5,45.0,0.4520404474972001,0,0.0,0.948495322707101,11,175.0,0.19634950612722127,0,0.0,0.9630548258819147,69,1132.0
85.0,56,1030.0,5.202020202020202,6.7003399410199584,2,40.0,0.5275286225022516,6,53.0,0.578682111069728,2,6.0,0.29305478032581367,1,5.0,0.408399990839677,3,51.0,0.3016027172085334,7,134.0,0.5033122818237221,0,54.0,0.6455167571508246,0,4.0,0.8206938873883657,1,36.0,0.5892573629281438,0,2.0,0.8372464601979688,21,603.0,0.15575529393960827,0,0.0,0.9578006979382334,0,35.0,0.29465164545335454,0,4.0,0.7969745551077284,13,236.0,0.29631439663053577,0,0.0,0.9527913066658638,56,1263.0
90.0,83,1372.0,6.692682926829268,6.284009145205556,1,31.0,0.504066872391431,6,81.0,0.5616342694655481,6,25.0,0.001031417600095263,6,24.0,0.1311234014735579,6,55.0,0.28410101398078713,11,180.0,0.22461654516733473,0,4.0,0.8538919021842498,0,4.0,0.8890001071659539,3,8.0,0.4110084566741926,0,4.0,0.9350255778325429,23,716.0,0.07631500965049522,0,0.0,0.8598658144941768,4,16.0,0.013686952114492857,2,6.0,0.6119881150965665,15,308.0,0.32029602735421875,0,0.0,0.8717142351211352,83,1462.0
95.0,99,1789.0,8.095022624434389,6.011224116202487,8,54.0,0.4100063452211722,10,120.0,0.25334702165610906,6,57.0,0.06331305803290559,6,54.0,3.095618718327276e-06,9,89.0,0.30655019723282007,14,244.0,0.3026863678553966,0,0.0,0.4938643908166502,0,4.0,0.9570324022574547,0,5.0,0.5695411332232628,0,4.0,0.8994037349902838,25,836.0,0.20775575080175765,0,0.0,0.882878106286196,0,17.0,0.2305506023703821,4,23.0,0.5782119210453143,17,390.0,0.21643371290629332,0,0.0,0.9100485591728799,99,1897.0
100.0,97,2124.0,9.275109170305678,5.804531826226225,11,104.0,0.36318807945296855,14,183.0,0.2145224876673374,0,47.0,0.5508308417753633,0,47.0,0.2336477829234018,11,139.0,0.34346174695170434,14,314.0,0.22964007881640017,0,0.0,0.45105525244570843,1,5.0,0.3153885169337029,0,0.0,0.8827933589119278,2,8.0,0.5443504745311849,26,964.0,0.24750164013906545,0,0.0,0.9609787940631715,0,4.0,0.8282026197644431,0,15.0,0.5086121245392888,18,479.0,0.11244518368751888,0,0.0,0.7309764156825201,97,2309.0
105.0,111,2655.0,11.95945945945946,5.682184462776197,13,166.0,0.25768865311749983,14,253.0,0.2120131184509954,0,4.0,0.8756333953486781,0,8.0,0.8195971648210053,13,202.0,0.33114842428701247,14,384.0,0.05273264004194152,0,0.0,1.0,0,3.0,0.12398011600351846,0,0.0,0.9367506719672158,5,26.0,0.3479539582513692,28,1099.0,0.15123886866079608,0,0.0,0.9464423903915952,0,4.0,0.9146323411695902,2,8.0,0.5637472968104835,21,579.0,0.2063577883881302,1,2.0,0.7365569573073649,111,2738.0
110.0,113,2650.0,11.572052401746724,5.173453576775882,15,237.0,0.22597673387012712,14,323.0,0.17134730287813546,0,0.0,0.7724512783560737,0,8.0,0.8915965183485205,10,203.0,0.19995955604294932,14,458.0,0.1051679970737654,0,0.0,0.9295741002860975,2,9.0,5.971895589727222e-06,1,2.0,0.6176333490786957,5,51.0,0.42493578908694474,26,1082.0,0.1339012962517527,0,2.0,0.8816167367600856,1,5.0,0.4027540880274823,3,23.0,0.5538499775913931,22,685.0,0.19340196331656265,0,0.0,0.8304311278743876,113,3088.0
115.0,98,2243.0,9.42436974789916,5.324477848813171,16,316.0,0.26557256934469425,8,306.0,0.27279638790178556,0,2.0,0.4705904959408875,1,5.0,0.5695930408370314,5,136.0,0.33973515264917986,14,530.0,0.3659853745973124,0,0.0,0.854120562977165,0,0.0,0.9104508192270542,3,18.0,0.4574599725041096,5,76.0,0.487897971858795,21,916.0,0.16970110374702232,0,4.0,0.8780428809523078,1,4.0,0.1429358777016637,0,8.0,0.41841095977492876,24,800.0,0.12911100558903568,0,0.0,0.9537943387755676,98,3121.0
120.0,90,2162.0,9.278969957081545,5.197882656354629,19,404.0,0.212259627494956,2,179.0,0.40730587146278757,0,4.0,0.8452016098372773,5,20.0,0.00392904918736334,2,112.0,0.4051274701548088,14,600.0,0.3483421398278666,0,0.0,0.8562403787816922,0,0.0,0.8885125204122376,0,13.0,0.6931465754390186,5,101.0,0.41166581134423896,14,923.0,0.1585630241531163,0,2.0,0.9027370508251178,0,5.0,0.49093978412774536,3,10.0,0.402740646441711,26,929.0,0.04854381069814726,0,0.0,0.9616244798647798,90,3302.0
125.0,90,2289.0,9.22983870967742,5.397629720676097,21,503.0,0.20041810898784554,3,183.0,0.3164701758954353,0,4.0,0.9206645642654517,0,22.0,0.20680871276003568,7,127.0,0.2787214184414417,20,685.0,0.22959794172311307,0,0.0,1.0,0,0.0,0.8947752277684264,0,4.0,0.895486343087924,1,64.0,0.5937783217565746,9,952.0,0.19831007676596724,1,7.0,0.2894172934245867,0,4.0,0.8656116850980226,0,6.0,0.5531283698917878,28,1067.0,0.16443087536427767,0,0.0,0.9572865663331317,90,3628.0
130.0,108,2778.0,10.725868725868725,5.877728617437434,22,610.0,0.19452417892038878,8,214.0,0.31587346782799014,0,0.0,0.8714137423809531,0,4.0,0.893261489565214,12,176.0,0.14444284859796575,21,789.0,0.1826297662109444,0,0.0,0.9303876205451642,0,0.0,0.9359294051369046,1,3.0,0.7360961925847864,2,8.0,0.608372948240362,13,1005.0,0.1685223555901626,0,9.0,0.529076452052757,0,5.0,0.8491621642314602,0,0.0,0.8831144122432008,29,1211.0,0.23478722353665823,0,0.0,0.9965785156887926,108,4034.0
135.0,125,3354.0,12.9,5.311841338880039,23,724.0,0.13352206989494836,8,254.0,0.2594095195087311,0,0.0,1.0,0,4.0,0.9408740281516932,16,251.0,0.19582971389475354,21,894.0,0.08338448854622973,0,0.0,0.9044868047474739,0,0.0,1.0,3,13.0,0.45933145466978853,0,5.0,0.7249760251460249,20,1091.0,0.12748168757214007,0,4.0,0.84607932801449,2,9.0,0.49873846550624673,0,3.0,0.511859610016337,32,1362.0,0.1717355908351569,0,0.0,0.052903170269805004,125,4614.0
140.0,135,3980.0,15.546875,4.736808475069686,25,846.0,0.15283846112643568,8,294.0,0.3167788734054813,0,2.0,0.532707994059056,0,0.0,0.9697439293819623,18,337.0,0.3019185516647844,21,999.0,0.04183706255456505,0,0.0,0.8954959276374609,0,0.0,0.9390416060558674,0,6.0,0.5532734476601279,0,0.0,0.7821680656881852,27,1209.0,0.1109649177307841,1,1.0,0.6354299253185586,1,11.0,0.5305203905260325,0,3.0,0.846351839222853,33,1525.0,0.10214530891715135,1,5.0,0.48865400771560547,135,5238.0
145.0,134,4080.0,15.875486381322958,4.5585742613642735,27,980.0,0.15722782034237318,2,237.0,0.4307714749060087,0,4.0,0.8406855613365894,0,0.0,1.0,20,432.0,0.3423049358993336,15,934.0,0.04558956557781752,0,4.0,0.3573426427458921,0,0.0,0.9163860874627677,0,2.0,0.8920166361864048,0,0.0,0.49617553668598136,32,1359.0,0.07577125436644115,1,6.0,0.7534657852062774,2,10.0,0.5193791211673418,0,3.0,0.8501639322225548,35,1698.0,0.049976182615563164,0,0.0,0.9147603508121734,134,5669.0
150.0,144,4242.0,16.505836575875488,4.795673742360108,30,1124.0,0.1257611484603191,1,43.0,0.5243734366729437,0,4.0,0.9376866656724939,0,0.0,1.0,22,538.0,0.22893288330158232,6,676.0,0.19749766028141127,4,14.0,0.5038178735542298,0,0.0,0.9542607137454875,0,4.0,0.8963981871539664,2,8.0,0.4509859745341898,36,1534.0,0.09604930509978601,1,11.0,0.6363968870093951,6,31.0,0.5380901663651841,0,3.0,0.46046001886425614,36,1878.0,0.07444587654824385,0,0.0,0.9329003189515985,144,5868.0
